edge_id,osm_way_id,u,v,name,ref,highway,length_m,maxspeed_raw,resolved_speed_kph,speed_source,oneway,lanes,access,bridge,tunnel,surface,junction,service,all_tags_json
2700,,1745,1746,Richmond Highway,VA 110,motorway,14.883,45 mph,72.42,maxspeed,yes,2,,,,paved,,,"{""destination:lanes"": ""Marshall Drive;Iwo Jima Memorial;Fort Myer;Rosslyn|Rosslyn;Falls Church"", ""highway"": ""motorway"", ""lanes"": ""2"", ""maxspeed"": ""45 mph"", ""name"": ""Richmond Highway"", ""oneway"": ""yes"", ""ref"": ""VA 110"", ""surface"": ""paved"", ""tiger:cfcc"": ""A31;A63;A63;A63"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Jefferson Davis"", ""tiger:name_base_1"": ""State Route 110"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Hwy"", ""turn:lanes"": ""left;through|none""}"
2701,,1747,1748,Theodore Roosevelt Memorial Bridge,US 50,motorway,126.398,45 mph,72.42,maxspeed,yes,1,,yes,,concrete,,,"{""NHS"": ""yes"", ""bridge"": ""yes"", ""fixme"": ""verify hgv"", ""hgv"": ""no"", ""highway"": ""motorway"", ""lanes"": ""1"", ""layer"": ""2"", ""maxspeed"": ""45 mph"", ""name"": ""Theodore Roosevelt Memorial Bridge"", ""oneway"": ""yes"", ""ref"": ""US 50"", ""surface"": ""concrete""}"
2702,,601,1749,14th Street North,,residential,11.048,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2703,,1749,601,14th Street North,,residential,11.048,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2704,,1749,1750,14th Street North,,residential,2.814,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2705,,1750,1749,14th Street North,,residential,2.814,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2706,,1750,1751,14th Street North,,residential,4.996,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2707,,1751,1750,14th Street North,,residential,4.996,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2708,,1751,1752,14th Street North,,residential,0.698,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2709,,1752,1751,14th Street North,,residential,0.698,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2710,,1752,1753,14th Street North,,residential,0.7,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2711,,1753,1752,14th Street North,,residential,0.7,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2712,,1753,1754,14th Street North,,residential,0.594,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2713,,1754,1753,14th Street North,,residential,0.594,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2714,,1754,1755,14th Street North,,residential,0.535,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2715,,1755,1754,14th Street North,,residential,0.535,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2716,,1755,1756,14th Street North,,residential,0.576,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2717,,1756,1755,14th Street North,,residential,0.576,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2718,,1756,1757,14th Street North,,residential,0.549,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2719,,1757,1756,14th Street North,,residential,0.549,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2720,,1757,1758,14th Street North,,residential,0.723,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2721,,1758,1757,14th Street North,,residential,0.723,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2722,,1758,1759,14th Street North,,residential,0.851,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2723,,1759,1758,14th Street North,,residential,0.851,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2724,,1759,1760,14th Street North,,residential,0.968,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2725,,1760,1759,14th Street North,,residential,0.968,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2726,,1760,1761,14th Street North,,residential,1.105,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2727,,1761,1760,14th Street North,,residential,1.105,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2728,,1761,1762,14th Street North,,residential,0.956,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2729,,1762,1761,14th Street North,,residential,0.956,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2730,,1762,1763,14th Street North,,residential,0.941,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2731,,1763,1762,14th Street North,,residential,0.941,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2732,,1763,1764,14th Street North,,residential,0.896,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2733,,1764,1763,14th Street North,,residential,0.896,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2734,,1764,1765,14th Street North,,residential,1.212,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2735,,1765,1764,14th Street North,,residential,1.212,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2736,,1765,1766,14th Street North,,residential,1.274,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2737,,1766,1765,14th Street North,,residential,1.274,,25.0,default_by_highway,no,2,,,,asphalt,,,"{""bicycle"": ""yes"", ""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""residential"", ""lanes"": ""2"", ""name"": ""14th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""14th;Fairfax"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St;Dr"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
