node_id,lat,lon
942,38.8967271,-77.0801405
943,38.8939413,-77.0684316
944,38.8940204,-77.068303
945,38.885323,-77.0610786
946,38.8848797,-77.0622877
947,38.8862756,-77.0796481
948,38.8854881,-77.0793588
949,38.8854488,-77.0793417
950,38.8851294,-77.0792027
951,38.885008,-77.0791498
952,38.8848452,-77.0790789
953,38.884575,-77.0789613
954,38.8841394,-77.0787717
955,38.884091,-77.0787506
956,38.8946935,-77.0694017
957,38.8947164,-77.0693817
958,38.894774,-77.0693578
959,38.8948181,-77.0693488
960,38.8948645,-77.0693437
961,38.8948869,-77.0693441
962,38.8949296,-77.0693448
963,38.8960556,-77.0694487
964,38.8961295,-77.0694567
965,38.8964524,-77.0694845
966,38.8965479,-77.0694933
967,38.8966738,-77.0695051
968,38.8969371,-77.0695232
969,38.8969848,-77.0695269
970,38.8924413,-77.0675967
971,38.8925602,-77.0675831
972,38.8926286,-77.0675784
973,38.8927185,-77.0675853
974,38.8928211,-77.0675951
975,38.892931,-77.0676204
976,38.8930415,-77.0676602
977,38.8931457,-77.0677103
978,38.8932854,-77.067791
979,38.89336,-77.067838
980,38.893786,-77.068139
981,38.8919293,-77.0623834
982,38.8918095,-77.0630443
983,38.8917935,-77.0631869
984,38.891784,-77.0633024
985,38.8917759,-77.0634232
986,38.8917694,-77.0635443
987,38.8917662,-77.0636757
988,38.8917658,-77.0637878
989,38.8917689,-77.0639043
990,38.8917761,-77.0640439
991,38.8917864,-77.0641651
992,38.8918041,-77.0643082
993,38.891825,-77.0644476
994,38.8918488,-77.0645928
995,38.8918747,-77.0647313
996,38.8919069,-77.0648779
997,38.8919358,-77.0649991
998,38.8919743,-77.065139
999,38.8920118,-77.0652682
1000,38.8920494,-77.0653957
1001,38.8920904,-77.0655171
1002,38.8921375,-77.0656403
1003,38.8921855,-77.0657504
1004,38.8922409,-77.0658661
1005,38.8923019,-77.0659894
1006,38.8951608,-77.0707641
1007,38.8951707,-77.0708937
1008,38.8897803,-77.0638895
1009,38.8898448,-77.0640037
1010,38.8899129,-77.0641096
1011,38.8899842,-77.0642176
1012,38.8900756,-77.0643334
1013,38.8901683,-77.0644347
1014,38.8902664,-77.0645359
1015,38.8903498,-77.0646165
1016,38.8904616,-77.0647063
1017,38.8905791,-77.0647887
1018,38.890689,-77.0648575
1019,38.890798,-77.064915
1020,38.8909162,-77.064969
1021,38.8910355,-77.0650141
1022,38.8911579,-77.0650538
1023,38.8913027,-77.0650993
1024,38.8914349,-77.0651377
1025,38.8922859,-77.0653705
1026,38.8925081,-77.0654397
1027,38.8927217,-77.0655104
1028,38.8929194,-77.0655819
1029,38.893134,-77.0656694
1030,38.8933466,-77.0657581
1031,38.893551,-77.0658447
1032,38.8937644,-77.0659414
1033,38.893967,-77.0660387
1034,38.8941692,-77.0661389
1035,38.8943701,-77.0662421
1036,38.8945607,-77.0663403
1037,38.8947722,-77.0664525
1038,38.8949791,-77.066564
1039,38.8953707,-77.0667731
1040,38.8965791,-77.0674264
1041,38.8987114,-77.079452
1042,38.8986822,-77.0796208
1043,38.8986642,-77.0798746
1044,38.8901734,-77.0789868
1045,38.890193,-77.0790032
1046,38.8902263,-77.0790233
1047,38.8902555,-77.0790351
1048,38.8902829,-77.0790462
1049,38.8903105,-77.0790513
1050,38.8903362,-77.0790548
1051,38.8904034,-77.0790652
1052,38.890602,-77.0790907
1053,38.8907426,-77.0791084
1054,38.8911403,-77.07916
1055,38.8912608,-77.0791746
1056,38.8913241,-77.0791818
1057,38.8916027,-77.0792107
1058,38.8917927,-77.079255
1059,38.8919448,-77.0793118
1060,38.8920773,-77.0793867
1061,38.8922172,-77.0794927
1062,38.8922554,-77.0795192
1063,38.8924159,-77.0796303
1064,38.8978829,-77.0860286
1065,38.8977131,-77.085656
1066,38.897266,-77.0847507
1067,38.8971558,-77.0845191
1068,38.8970482,-77.0842843
1069,38.8969601,-77.0840767
1070,38.8968737,-77.0838236
1071,38.8967954,-77.0835605
1072,38.8967396,-77.0833046
1073,38.8966952,-77.0830493
1074,38.8966665,-77.0827862
1075,38.8966515,-77.0825192
1076,38.8966532,-77.0822539
1077,38.8966675,-77.0819947
1078,38.8966989,-77.081733
1079,38.8967428,-77.0814919
1080,38.8967985,-77.0812438
1081,38.8968729,-77.0809927
1082,38.8969582,-77.0807446
1083,38.8970599,-77.0804929
1084,38.8976037,-77.0792735
1085,38.8977166,-77.0790289
1086,38.8978188,-77.0788003
1087,38.8979183,-77.0785597
1088,38.8980124,-77.0783186
1089,38.8981112,-77.0780471
1090,38.8981911,-77.0778068
1091,38.8982685,-77.077553
1092,38.8983447,-77.0772803
1093,38.8984195,-77.0769974
1094,38.8984817,-77.0767226
1095,38.8985359,-77.0764427
1096,38.8985792,-77.0761704
1097,38.8986243,-77.0758552
1098,38.8986552,-77.0755819
1099,38.898678,-77.0753129
1100,38.8986961,-77.0750096
1101,38.8987104,-77.0747044
1102,38.8987089,-77.0743553
1103,38.8987037,-77.0740076
1104,38.8986939,-77.0737356
1105,38.8948765,-77.0731374
1106,38.8948702,-77.0732177
1107,38.8948367,-77.0735264
1108,38.8985984,-77.0705814
1109,38.8986483,-77.0710074
1110,38.8986903,-77.0714695
1111,38.8987709,-77.0729635
1112,38.8986459,-77.0729813
1113,38.8986243,-77.0726126
1114,38.8986168,-77.0724822
1115,38.8985901,-77.072027
1116,38.8985898,-77.0720225
1117,38.8985588,-77.0714937
1118,38.8985159,-77.0710275
1119,38.8984643,-77.0705912
1120,38.8984074,-77.0702944
1121,38.8983393,-77.070077
1122,38.8982467,-77.0698433
1123,38.8981449,-77.0696163
1124,38.8980264,-77.0693936
1125,38.8978979,-77.0691952
1126,38.8977444,-77.0689912
1127,38.8975858,-77.068808
1128,38.8974254,-77.0686462
1129,38.8972397,-77.0684937
1130,38.897041,-77.0683584
1131,38.8968565,-77.0682584
1132,38.8966312,-77.0681795
1133,38.896986,-77.0697293
1134,38.8969373,-77.069727
1135,38.8968497,-77.0697184
1136,38.8966621,-77.0697004
1137,38.8965303,-77.0696877
1138,38.8962233,-77.0696567
1139,38.8971304,-77.0715007
1140,38.8970012,-77.0715072
1141,38.8968819,-77.071506
1142,38.8983179,-77.0720638
1143,38.8982873,-77.0715449
1144,38.8982726,-77.0712543
1145,38.8982595,-77.070954
1146,38.8982392,-77.0707907
1147,38.8895847,-77.0778229
1148,38.8897919,-77.0783324
1149,38.8898639,-77.0785061
1150,38.8885224,-77.0796906
1151,38.8879963,-77.0802949
1152,38.887945,-77.0803539
1153,38.8878902,-77.0804204
1154,38.8878174,-77.0805182
1155,38.8877454,-77.080629
1156,38.887686,-77.080724
1157,38.8876231,-77.0808408
1158,38.8875601,-77.0809626
1159,38.8875046,-77.0810848
1160,38.8874402,-77.0812428
1161,38.8873783,-77.0814075
1162,38.8898762,-77.0798661
1163,38.8898578,-77.0798646
1164,38.8897184,-77.0798502
1165,38.8886258,-77.079706
1166,38.8940523,-77.0722886
1167,38.8940506,-77.0723315
1168,38.8940486,-77.0723737
1169,38.8940469,-77.0724088
1170,38.8940375,-77.0725568
1171,38.8940363,-77.0725873
1172,38.8940361,-77.0726119
1173,38.8940368,-77.0726333
1174,38.8940385,-77.0726564
1175,38.894041,-77.0726871
1176,38.8940439,-77.0727199
1177,38.8940634,-77.0729352
1178,38.8940705,-77.0730114
1179,38.8940749,-77.0730521
1180,38.8940776,-77.0730852
1181,38.8940788,-77.0731152
1182,38.8940783,-77.0731433
1183,38.894077,-77.0731723
1184,38.8940742,-77.0732152
1185,38.8940714,-77.0732539
1186,38.8940593,-77.0733861
1187,38.8940369,-77.0735895
1188,38.8940319,-77.0736285
1189,38.891663,-77.0698536
1190,38.8917146,-77.0699819
1191,38.8917662,-77.0701146
1192,38.8918143,-77.0702417
1193,38.8918625,-77.0703843
1194,38.8919017,-77.0705059
1195,38.891941,-77.070638
1196,38.8919765,-77.0707692
1197,38.8920115,-77.0709082
1198,38.8920409,-77.0710433
1199,38.8920656,-77.0711848
1200,38.8920875,-77.0713212
1201,38.8921094,-77.0714689
1202,38.8921205,-77.0716038
1203,38.8921301,-77.0717481
1204,38.8921365,-77.0718852
1205,38.8921408,-77.0720326
1206,38.8921392,-77.0721738
1207,38.892133,-77.0723209
1208,38.8921235,-77.0724666
1209,38.8921111,-77.0726136
1210,38.8920949,-77.0727507
1211,38.8920737,-77.0728986
1212,38.8920492,-77.0730362
1213,38.8920242,-77.0731645
1214,38.8919908,-77.0733076
1215,38.8919554,-77.0734422
1216,38.8919283,-77.0735407
1217,38.8918902,-77.0736582
1218,38.8918584,-77.0737521
1219,38.8918222,-77.0738523
1220,38.8880173,-77.0670397
1221,38.8879604,-77.0677119
1222,38.8879524,-77.0678325
1223,38.88788,-77.0688422
1224,38.887801,-77.0698501
1225,38.8877673,-77.0702559
1226,38.8877346,-77.0707268
1227,38.887649,-77.0717666
1228,38.8946266,-77.0694213
1229,38.8946051,-77.0693762
1230,38.8944981,-77.0691603
1231,38.8944313,-77.0690352
1232,38.8943544,-77.0688927
1233,38.8943364,-77.0688647
1234,38.8943204,-77.068841
1235,38.8943048,-77.0688184
1236,38.8942886,-77.0687965
1237,38.8942426,-77.0687394
1238,38.8967547,-77.0759133
1239,38.8967559,-77.0758873
1240,38.8968067,-77.0752057
1241,38.8968335,-77.0748162
1242,38.8968397,-77.074711
1243,38.8968399,-77.0746883
1244,38.8968394,-77.0746695
1245,38.8968385,-77.0746488
1246,38.896838,-77.0746315
1247,38.8968379,-77.0746084
1248,38.8968384,-77.0745902
1249,38.8968395,-77.074569
1250,38.8968408,-77.0745545
1251,38.8968422,-77.0745433
1252,38.8968435,-77.074532
1253,38.8968455,-77.074517
1254,38.8968572,-77.0744557
1255,38.8968776,-77.0743935
1256,38.8969019,-77.0743388
1257,38.89694,-77.0742833
1258,38.896981,-77.0742296
1259,38.8970177,-77.0741925
1260,38.8970546,-77.0741672
1261,38.8970964,-77.0741433
1262,38.8971335,-77.0741269
1263,38.8971743,-77.0741156
1264,38.8972072,-77.0741081
1265,38.897232,-77.0741043
1266,38.8972558,-77.0741027
1267,38.8972846,-77.0741016
1268,38.8973385,-77.0741029
1269,38.8913459,-77.0680459
1270,38.8901006,-77.0679391
1271,38.8899876,-77.0679257
1272,38.8898965,-77.0679106
1273,38.889827,-77.0678984
1274,38.8898081,-77.0678951
1275,38.8897022,-77.067861
1276,38.8896011,-77.0678207
1277,38.8894967,-77.0677689
1278,38.8893833,-77.0677058
1279,38.8892683,-77.0676305
1280,38.8891669,-77.0675508
1281,38.8890746,-77.0674672
1282,38.8889753,-77.0673621
1283,38.888879,-77.0672534
1284,38.8887859,-77.06713
1285,38.8885935,-77.0668612
1286,38.888523,-77.066765
1287,38.8884279,-77.06665
1288,38.8936947,-77.0682462
1289,38.8936467,-77.0682235
1290,38.8935977,-77.0681995
1291,38.8935207,-77.0681698
1292,38.8934578,-77.0681446
1293,38.8933854,-77.0681151
1294,38.8933098,-77.0680858
1295,38.8932322,-77.068066
1296,38.8931408,-77.0680506
1297,38.8930605,-77.0680446
1298,38.892962,-77.0680426
1299,38.8918455,-77.0680774
1300,38.891689,-77.068081
1301,38.891546,-77.0680693
1302,38.8990563,-77.0719542
1303,38.8990649,-77.0721158
1304,38.8990815,-77.072468
1305,38.8990919,-77.0727781
1306,38.8990976,-77.0732145
1307,38.8990768,-77.0707299
1308,38.8991566,-77.0707247
1309,38.8989006,-77.0721291
1310,38.8988022,-77.072241
1311,38.8987196,-77.0723208
1312,38.8986747,-77.0723558
1313,38.8985837,-77.0724123
1314,38.8985136,-77.0724488
1315,38.8984411,-77.0724767
1316,38.8983478,-77.0725049
1317,38.898273,-77.0725221
1318,38.8981563,-77.072549
1319,38.8980704,-77.0725665
1320,38.8979758,-77.0725715
1321,38.8978805,-77.0725649
1322,38.897789,-77.0725546
1323,38.897426,-77.0725053
1324,38.9005684,-77.0707111
1325,38.9003359,-77.0708842
1326,38.900262,-77.0709434
1327,38.9001865,-77.0710135
1328,38.9001267,-77.0710874
1329,38.9000486,-77.0711971
1330,38.8999866,-77.0712788
1331,38.8933585,-77.067387
1332,38.8931832,-77.0672597
1333,38.892992,-77.0670973
1334,38.8935268,-77.0673407
1335,38.893745,-77.0674585
1336,38.8939573,-77.0675503
1337,38.8941589,-77.0676222
1338,38.894374,-77.0676753
1339,38.8945924,-77.067714
1340,38.8948023,-77.0677402
1341,38.8953269,-77.0677904
1342,38.8956517,-77.0678021
1343,38.8930822,-77.067008
1344,38.89325,-77.0671478
1345,38.8933958,-77.0672552
1346,38.8921314,-77.0645884
1347,38.8921347,-77.064715
1348,38.8921322,-77.0648219
1349,38.8921231,-77.0649253
1350,38.8921071,-77.0650489
1351,38.8920879,-77.0651536
1352,38.8920635,-77.0652512
1353,38.8920373,-77.0653411
1354,38.8919955,-77.0654421
1355,38.8919537,-77.0655209
1356,38.8919094,-77.0656169
1357,38.8918618,-77.0656987
1358,38.8918031,-77.0657839
1359,38.8917434,-77.0658591
1360,38.8914275,-77.0662068
1361,38.8912545,-77.0663899
1362,38.8911964,-77.0664576
1363,38.8911135,-77.066572
1364,38.8910469,-77.0666763
1365,38.8909966,-77.0667713
1366,38.8909522,-77.0668746
1367,38.8909102,-77.0669815
1368,38.8908732,-77.0671005
1369,38.8908368,-77.0672481
1370,38.892822,-77.0669318
1371,38.8927371,-77.0668404
1372,38.8926533,-77.0667433
1373,38.8925756,-77.0666456
1374,38.8925014,-77.0665483
1375,38.8924281,-77.0664455
1376,38.892353,-77.0663341
1377,38.8922815,-77.0662173
1378,38.890986,-77.065608
1379,38.8910618,-77.0654292
1380,38.8911235,-77.0652757
1381,38.8911726,-77.0651431
1382,38.8912268,-77.0649822
1383,38.8912742,-77.0648304
1384,38.8913081,-77.0647024
1385,38.89134,-77.06458
1386,38.8913719,-77.0644523
1387,38.8920784,-77.0607073
1388,38.8928821,-77.0559367
1389,38.8928959,-77.0558452
1390,38.8918747,-77.0630379
1391,38.8918751,-77.0631591
1392,38.8918801,-77.063269
1393,38.8918871,-77.0633496
1394,38.8918979,-77.0634502
1395,38.8919101,-77.0635427
1396,38.8919248,-77.063633
1397,38.8919404,-77.0637131
1398,38.891964,-77.063812
1399,38.8919881,-77.0639029
1400,38.892017,-77.0639972
1401,38.8908439,-77.0681704
1402,38.8908626,-77.0682497
1403,38.8908882,-77.0683405
1404,38.8909646,-77.0685903
1405,38.8905489,-77.068319
1406,38.890445,-77.0681329
1407,38.8880818,-77.0663027
1408,38.8879932,-77.0662335
1409,38.8878957,-77.0661711
1410,38.8861385,-77.0650904
1411,38.8854963,-77.0647015
1412,38.8851552,-77.064495
1413,38.8850693,-77.0644404
1414,38.8845279,-77.0640967
1415,38.8989938,-77.0754236
1416,38.8989643,-77.0757252
1417,38.8989174,-77.0761313
1418,38.8988744,-77.0764013
1419,38.8988175,-77.0766656
1420,38.8987565,-77.0769406
1421,38.8986911,-77.0772091
1422,38.8986211,-77.0774619
1423,38.8985438,-77.0777208
1424,38.8984578,-77.077981
1425,38.8983743,-77.0782325
1426,38.8982817,-77.0784825
1427,38.8981804,-77.0787318
1428,38.8990945,-77.0736253
1429,38.89909,-77.0738329
1430,38.8990844,-77.0740499
1431,38.8990733,-77.0743353
1432,38.8990576,-77.0746136
1433,38.899041,-77.0748729
1434,38.8990164,-77.0751853
1435,38.8983357,-77.0723333
1436,38.8982748,-77.0721909
1437,38.8981719,-77.0719091
1438,38.8981277,-77.0717634
1439,38.8981119,-77.0714376
1440,38.8982103,-77.0712943
1441,38.8971058,-77.0719077
1442,38.8971164,-77.0718392
1443,38.8971226,-77.0717619
1444,38.8971226,-77.0716873
1445,38.8971243,-77.0716304
1446,38.8914104,-77.0715158
1447,38.8916234,-77.0713983
1448,38.8920675,-77.071416
1449,38.8951317,-77.0721944
1450,38.8947512,-77.0721481
1451,38.894161,-77.0720652
1452,38.8939638,-77.0720349
1453,38.8938671,-77.0746621
1454,38.8938579,-77.0745817
1455,38.8938545,-77.0745443
1456,38.8938521,-77.0745056
1457,38.8938545,-77.0744672
1458,38.8938658,-77.0744121
1459,38.8938807,-77.0743414
1460,38.8939239,-77.0741221
1461,38.8939483,-77.0740273
1462,38.8939753,-77.0739171
1463,38.8939886,-77.073848
1464,38.8939941,-77.0738198
1465,38.8904075,-77.0680532
1466,38.8903791,-77.0679889
1467,38.8903502,-77.0679142
1468,38.8903238,-77.0678324
1469,38.890294,-77.0677249
1470,38.8902703,-77.0675948
1471,38.8902587,-77.0674966
1472,38.8902523,-77.0673849
1473,38.890256,-77.0672735
1474,38.8902624,-77.0671801
1475,38.8902765,-77.0670696
1476,38.8903004,-77.0669558
1477,38.8903283,-77.0668511
1478,38.890363,-77.0667487
1479,38.8904223,-77.0666183
1480,38.8904894,-77.0664923
1481,38.8905538,-77.066386
1482,38.890717,-77.0661235
1483,38.8907857,-77.0660071
1484,38.890853,-77.0658893
1485,38.8909158,-77.0657605
1486,38.8946465,-77.0735514
1487,38.8946593,-77.0735194
1488,38.8946722,-77.0734843
1489,38.8946843,-77.0734474
1490,38.8946943,-77.073413
1491,38.8947005,-77.0733886
1492,38.8947058,-77.0733646
1493,38.8947144,-77.0733205
1494,38.8947214,-77.0732765
1495,38.8947339,-77.0731981
1496,38.8876483,-77.0719649
1497,38.8860961,-77.0801282
1498,38.8861414,-77.0799211
1499,38.8861856,-77.0797907
1500,38.8863403,-77.0795489
1501,38.8863842,-77.0794389
1502,38.8864656,-77.0792565
1503,38.8873711,-77.0760631
1504,38.8880996,-77.0661084
1505,38.8882853,-77.0662864
1506,38.8883852,-77.0663945
1507,38.888475,-77.0665006
1508,38.88856,-77.0666094
1509,38.888935,-77.06712
1510,38.8890296,-77.067239
1511,38.8891392,-77.067351
1512,38.8892629,-77.0674635
1513,38.8893718,-77.0675444
1514,38.8894976,-77.0676196
1515,38.8895987,-77.0676692
1516,38.889748,-77.0677228
1517,38.8898907,-77.0677647
1518,38.8900516,-77.0677927
1519,38.8908748,-77.0678628
1520,38.8910908,-77.067877
1521,38.8913181,-77.0678701
1522,38.8915433,-77.0678435
1523,38.8917827,-77.0677951
1524,38.891997,-77.067738
1525,38.8862963,-77.058801
1526,38.886514,-77.0589295
1527,38.8866616,-77.0590166
1528,38.8868121,-77.0591125
1529,38.8869492,-77.059209
1530,38.8870518,-77.0592816
1531,38.8871604,-77.0593646
1532,38.8872665,-77.0594487
1533,38.8873819,-77.0595451
1534,38.8875024,-77.0596505
1535,38.8876145,-77.0597558
1536,38.8877211,-77.0598606
1537,38.8878297,-77.0599729
1538,38.8879454,-77.0600965
1539,38.8880482,-77.0602108
1540,38.8881404,-77.060324
1541,38.8882364,-77.0604499
1542,38.8883386,-77.0605867
1543,38.8884358,-77.0607232
1544,38.8885168,-77.0608401
1545,38.8885963,-77.06096
1546,38.8886819,-77.0611008
1547,38.8887687,-77.0612542
1548,38.8888464,-77.0613975
1549,38.8889081,-77.0615184
1550,38.8889703,-77.0616467
1551,38.8890319,-77.0617903
1552,38.8890949,-77.0619615
1553,38.8891511,-77.0621142
1554,38.8892079,-77.0622894
1555,38.8894419,-77.0630369
1556,38.8894934,-77.0631917
1557,38.8895368,-77.0633195
1558,38.8895877,-77.0634614
1559,38.8896419,-77.0635969
1560,38.8897116,-77.0637528
1561,38.8966427,-77.0809026
1562,38.8967036,-77.0807711
1563,38.8967589,-77.0806597
1564,38.8968268,-77.080524
1565,38.8975317,-77.0790999
1566,38.897614,-77.0789332
1567,38.8976884,-77.078765
1568,38.897767,-77.0785894
1569,38.8978469,-77.0783886
1570,38.8979132,-77.0782092
1571,38.8979843,-77.0780126
1572,38.8980407,-77.0778385
1573,38.8981055,-77.0776189
1574,38.8981562,-77.0774386
1575,38.8982053,-77.0772477
1576,38.8982506,-77.0770556
1577,38.8982929,-77.0768648
1578,38.8983369,-77.0766497
1579,38.8983713,-77.0764477
1580,38.8984017,-77.0762506
1581,38.8984296,-77.0760375
1582,38.8984508,-77.0758435
1583,38.8984697,-77.0756298
1584,38.8984828,-77.0754248
1585,38.898493,-77.0752113
1586,38.8985006,-77.0750072
1587,38.8985022,-77.0747969
1588,38.8985004,-77.0746055
1589,38.8984942,-77.0743963
1590,38.8984853,-77.0741902
1591,38.8984683,-77.0739396
1592,38.8984508,-77.0737032
1593,38.8977919,-77.0714589
1594,38.8972564,-77.071494
1595,38.8992725,-77.0707195
1596,38.899448,-77.0707195
1597,38.8995615,-77.0707043
1598,38.8996703,-77.0707159
1599,38.8997757,-77.0707331
1600,38.8998841,-77.0707552
1601,38.8999957,-77.0707788
1602,38.9001182,-77.0707882
1603,38.9001703,-77.0707891
1604,38.9002495,-77.0707822
1605,38.900334,-77.070752
1606,38.8944185,-77.0678387
1607,38.8939701,-77.0676997
1608,38.8937679,-77.0676153
1609,38.8935704,-77.0675149
1610,38.8959881,-77.0678424
1611,38.8962341,-77.0678835
1612,38.8964682,-77.067935
1613,38.8967246,-77.0680216
1614,38.8967311,-77.0680242
1615,38.8924981,-77.0663245
1616,38.8925563,-77.0664139
1617,38.8926141,-77.066497
1618,38.8926802,-77.0665878
1619,38.8927472,-77.0666664
1620,38.8928297,-77.0667583
1621,38.8929071,-77.0668362
1622,38.8965179,-77.0681378
1623,38.8963066,-77.0680831
1624,38.8960729,-77.0680381
1625,38.8958305,-77.0680035
1626,38.8948498,-77.0679105
1627,38.8946313,-77.067881
1628,38.8945272,-77.0678618
1629,38.8970241,-77.0681937
1630,38.8972188,-77.06831
1631,38.8974012,-77.0684482
1632,38.8975754,-77.0686022
1633,38.89774,-77.0687744
1634,38.8978932,-77.0689614
1635,38.8980296,-77.0691531
1636,38.8981371,-77.069329
1637,38.8982318,-77.0694939
1638,38.8983446,-77.0697334
1639,38.8984443,-77.0699802
1640,38.8985251,-77.0702293
1641,38.891859,-77.0652281
1642,38.8918238,-77.0651072
1643,38.8917897,-77.0649734
1644,38.8917588,-77.0648364
1645,38.8917363,-77.064717
1646,38.8917159,-77.0645906
1647,38.8916967,-77.064465
1648,38.8916818,-77.0643381
1649,38.8916689,-77.0642029
1650,38.8916593,-77.0640568
1651,38.8916539,-77.0639348
1652,38.8916526,-77.0637894
1653,38.8920762,-77.0642378
1654,38.8921033,-77.0643654
1655,38.8921227,-77.0644853
1656,38.8930515,-77.0717622
1657,38.8929862,-77.0717258
1658,38.8967386,-77.0724024
1659,38.8928912,-77.0716721
1660,38.8928596,-77.0716565
1661,38.8928267,-77.0716434
1662,38.8927942,-77.0716337
1663,38.8927626,-77.0716252
1664,38.8927136,-77.0716132
1665,38.8926496,-77.0715983
1666,38.8926332,-77.0715945
1667,38.8925907,-77.0715872
1668,38.8925477,-77.0715807
1669,38.892487,-77.0715762
1670,38.8930499,-77.0713824
1671,38.8931086,-77.0713611
1672,38.8931669,-77.07134
1673,38.893213,-77.0713193
1674,38.8933145,-77.0712532
1675,38.8957107,-77.0708018
1676,38.895994,-77.0708158
1677,38.8964427,-77.0708369
1678,38.896472,-77.0708383
1679,38.8968448,-77.0708559
1680,38.8898915,-77.0785674
1681,38.8899241,-77.0786347
1682,38.889958,-77.0786963
1683,38.8899946,-77.0787605
1684,38.8900279,-77.078812
1685,38.890047,-77.0788378
1686,38.8900814,-77.0788854
1687,38.8918778,-77.073094
1688,38.8919045,-77.0729573
1689,38.8919273,-77.0728212
1690,38.8919458,-77.0726927
1691,38.8919621,-77.0725475
1692,38.8919745,-77.0723994
1693,38.8919807,-77.0722596
1694,38.8919845,-77.0721111
1695,38.8919852,-77.0719648
1696,38.8919786,-77.0718219
1697,38.8919702,-77.0716812
1698,38.8919554,-77.0715027
1699,38.8919196,-77.0712579
1700,38.8918938,-77.0711147
1701,38.8918625,-77.0709691
1702,38.8918281,-77.0708267
1703,38.8917894,-77.0706876
1704,38.8917499,-77.0705606
1705,38.8917099,-77.0704338
1706,38.8916609,-77.0702952
1707,38.8916143,-77.0701744
1708,38.8915684,-77.0700539
1709,38.8915139,-77.0699244
1710,38.8914567,-77.0698006
1711,38.8913994,-77.0696796
1712,38.8913406,-77.069565
1713,38.8912787,-77.069451
1714,38.8912032,-77.069325
1715,38.8911519,-77.0756251
1716,38.8896718,-77.0778585
1717,38.8898158,-77.0777022
1718,38.8899598,-77.0775459
1719,38.890096,-77.0773911
1720,38.8902081,-77.0772467
1721,38.8903166,-77.0770919
1722,38.8904184,-77.0769334
1723,38.8905158,-77.07676
1724,38.8905965,-77.0765982
1725,38.8906914,-77.0763855
1726,38.8907631,-77.0762011
1727,38.8916814,-77.0737674
1728,38.8917271,-77.0736389
1729,38.8917732,-77.0735026
1730,38.8918095,-77.0733749
1731,38.8918457,-77.0732384
1732,38.892914,-77.0755038
1733,38.8929465,-77.075509
1734,38.8933837,-77.0755689
1735,38.8935412,-77.07559
1736,38.8935671,-77.0755938
1737,38.8936156,-77.0756097
1738,38.8936636,-77.075626
1739,38.8845696,-77.0639331
1740,38.8847606,-77.064047
1741,38.8851823,-77.0643018
1742,38.886245,-77.0649643
1743,38.8863622,-77.0650313
1744,38.8875899,-77.0657335
1745,38.8877088,-77.0658127
1746,38.8878276,-77.0658919
1747,38.8915363,-77.0635357
1748,38.8917814,-77.0621096
1749,38.8900599,-77.0790339
1750,38.8900441,-77.0790593
1751,38.8900179,-77.0791062
1752,38.8900144,-77.0791129
1753,38.890011,-77.0791197
1754,38.8900084,-77.0791257
1755,38.8900062,-77.0791312
1756,38.8900038,-77.0791371
1757,38.8900018,-77.0791429
1758,38.8899991,-77.0791505
1759,38.8899962,-77.0791596
1760,38.889993,-77.07917
1761,38.8899894,-77.0791819
1762,38.8899865,-77.0791923
1763,38.8899838,-77.0792026
1764,38.8899812,-77.0792124
1765,38.8899778,-77.0792257
1766,38.8899745,-77.0792398
1767,38.8899714,-77.0792533
1768,38.8899685,-77.0792666
1769,38.8899659,-77.0792794
1770,38.8899632,-77.0792936
1771,38.889961,-77.0793059
1772,38.8899588,-77.0793194
1773,38.8899549,-77.0793471
1774,38.8899528,-77.0793644
1775,38.889951,-77.0793811
1776,38.8899491,-77.0794018
1777,38.8899476,-77.0794226
1778,38.8899465,-77.0794453
1779,38.889946,-77.0794646
1780,38.8899458,-77.0794843
1781,38.8899459,-77.0795073
1782,38.8899462,-77.0795263
1783,38.8899467,-77.0795447
1784,38.8899476,-77.0795639
1785,38.8899485,-77.0795844
1786,38.8899509,-77.0796217
1787,38.8899534,-77.0796617
1788,38.8899597,-77.0797679
1789,38.8899785,-77.0799585
1790,38.889991,-77.080037
1791,38.8900093,-77.0801183
1792,38.8900287,-77.0801896
1793,38.8900512,-77.0802539
1794,38.8900783,-77.0803202
1795,38.8901081,-77.0803826
1796,38.890146,-77.0804553
1797,38.8901901,-77.0805347
1798,38.8902379,-77.0806215
1799,38.8902862,-77.0807009
1800,38.8903383,-77.0807811
1801,38.8961981,-77.0696489
1802,38.8961756,-77.0696347
1803,38.8961567,-77.0696146
1804,38.8961417,-77.0695839
1805,38.8961311,-77.0695475
1806,38.896128,-77.0695194
1807,38.8939679,-77.0709261
1808,38.8940688,-77.0708746
1809,38.8941402,-77.0708433
1810,38.8870292,-77.0729613
1811,38.8870319,-77.0729219
1812,38.8870408,-77.0728861
1813,38.8870551,-77.0728618
1814,38.8870777,-77.0728428
1815,38.887365,-77.0726502
1816,38.8874651,-77.0724883
1817,38.8874845,-77.0724569
1818,38.8875435,-77.072313
1819,38.8875603,-77.072272
1820,38.887581,-77.0720786
1821,38.8875903,-77.0719545
1822,38.8875934,-77.071914
1823,38.8954412,-77.06694
1824,38.8949346,-77.0666591
1825,38.8947247,-77.066545
1826,38.8945248,-77.0664406
1827,38.8943374,-77.0663416
1828,38.8941297,-77.0662382
1829,38.8939139,-77.0661327
1830,38.8937106,-77.0660365
